Month,Store,Metric,Amount
May 25,RMZ,Gross Sales,1834539.018
May 25,RMZ,Net Sales,1777006.16
May 25,RMZ,COGS (food +packaging),626087.1786999999
May 25,RMZ,Gross margin,1150918.9813
May 25,RMZ,store Labor Cost,365378.3785
May 25,RMZ,Utility Cost,73924.32
May 25,RMZ,CAM,18880.0
May 25,RMZ,Aggregator commission,130861.21
May 25,RMZ,Marketing & advertisement,22777.84
May 25,RMZ,Other opex expenses,151741.5775
May 25,KOR,Gross Sales,6001435.026000001
May 25,KOR,Net Sales,5926401.12
May 25,KOR,COGS (food +packaging),1986129.9963
May 25,KOR,Gross margin,3940271.1237
May 25,KOR,store Labor Cost,574753.1092903226
May 25,KOR,Utility Cost,272237.0
May 25,KOR,CAM,0.0
May 25,KOR,Aggregator commission,930373.64
May 25,KOR,Marketing & advertisement,120336.28
May 25,KOR,Other opex expenses,227810.9829999998
May 25,INB,Gross Sales,0.0
May 25,INB,Net Sales,0.0
May 25,INB,COGS (food +packaging),0.0
May 25,INB,Gross margin,0.0
May 25,INB,store Labor Cost,0.0
May 25,INB,Utility Cost,0.0
May 25,INB,CAM,0.0
May 25,INB,Aggregator commission,0.0
May 25,INB,Marketing & advertisement,0.0
May 25,INB,Other opex expenses,0.0
May 25,DIV,Gross Sales,2046774.0375
May 25,DIV,Net Sales,1995869.75
May 25,DIV,COGS (food +packaging),673678.7937300002
May 25,DIV,Gross margin,1322190.95627
May 25,DIV,store Labor Cost,348435.9643838709
May 25,DIV,Utility Cost,95990.0
May 25,DIV,CAM,21240.0
May 25,DIV,Aggregator commission,205403.34
May 25,DIV,Marketing & advertisement,36994.44
May 25,DIV,Other opex expenses,144365.61
May 25,IND,Gross Sales,10202682.9905
May 25,IND,Net Sales,10083135.61
May 25,IND,COGS (food +packaging),3657283.454066757
May 25,IND,Gross margin,6425852.155933242
May 25,IND,store Labor Cost,763381.9248064517
May 25,IND,Utility Cost,310399.0
May 25,IND,CAM,0.0
May 25,IND,Aggregator commission,1652412.54
May 25,IND,Marketing & advertisement,183875.83
May 25,IND,Other opex expenses,390316.834000001
May 25,BAG,Gross Sales,1222750.032
May 25,BAG,Net Sales,1164523.84
May 25,BAG,COGS (food +packaging),432412.22065
May 25,BAG,Gross margin,732111.61935
May 25,BAG,store Labor Cost,313955.46102
May 25,BAG,Utility Cost,74285.0
May 25,BAG,CAM,41300.0
May 25,BAG,Aggregator commission,0.0
May 25,BAG,Marketing & advertisement,22455.84
May 25,BAG,Other opex expenses,106901.8060000001
May 25,ECO-old,Gross Sales,0.0
May 25,ECO-old,Net Sales,0.0
May 25,ECO-old,COGS (food +packaging),0.0
May 25,ECO-old,Gross margin,0.0
May 25,ECO-old,store Labor Cost,0.0
May 25,ECO-old,Utility Cost,0.0
May 25,ECO-old,CAM,0.0
May 25,ECO-old,Aggregator commission,0.0
May 25,ECO-old,Marketing & advertisement,0.0
May 25,ECO-old,Other opex expenses,0.0
May 25,DLF,Gross Sales,0.0
May 25,DLF,Net Sales,0.0
May 25,DLF,COGS (food +packaging),0.0
May 25,DLF,Gross margin,0.0
May 25,DLF,store Labor Cost,0.0
May 25,DLF,Utility Cost,0.0
May 25,DLF,CAM,0.0
May 25,DLF,Aggregator commission,0.0
May 25,DLF,Marketing & advertisement,0.0
May 25,DLF,Other opex expenses,0.0
May 25,MAN,Gross Sales,2910533.012
May 25,MAN,Net Sales,2816493.44
May 25,MAN,COGS (food +packaging),995920.1895
May 25,MAN,Gross margin,1820573.2505
May 25,MAN,store Labor Cost,339371.573
May 25,MAN,Utility Cost,86517.0
May 25,MAN,CAM,0.0
May 25,MAN,Aggregator commission,200942.24
May 25,MAN,Marketing & advertisement,138852.18
May 25,MAN,Other opex expenses,133092.5979999999
May 25,ECW-old,Gross Sales,1887696.041
May 25,ECW-old,Net Sales,1851535.42
May 25,ECW-old,COGS (food +packaging),571650.8126
May 25,ECW-old,Gross margin,1279884.6074
May 25,ECW-old,store Labor Cost,377116.0822903226
May 25,ECW-old,Utility Cost,94322.0
May 25,ECW-old,CAM,20355.0
May 25,ECW-old,Aggregator commission,240574.83
May 25,ECW-old,Marketing & advertisement,28496.51
May 25,ECW-old,Other opex expenses,99290.35799999992
May 25,MTP,Gross Sales,982392.012
May 25,MTP,Net Sales,935611.44
May 25,MTP,COGS (food +packaging),343298.427248
May 25,MTP,Gross margin,592313.012752
May 25,MTP,store Labor Cost,242424.703
May 25,MTP,Utility Cost,94074.0
May 25,MTP,CAM,0.0
May 25,MTP,Aggregator commission,0.0
May 25,MTP,Marketing & advertisement,5620.59
May 25,MTP,Other opex expenses,99655.39500000005
May 25,ETV,Gross Sales,0.0
May 25,ETV,Net Sales,0.0
May 25,ETV,COGS (food +packaging),0.0
May 25,ETV,Gross margin,0.0
May 25,ETV,store Labor Cost,0.0
May 25,ETV,Utility Cost,0.0
May 25,ETV,CAM,0.0
May 25,ETV,Aggregator commission,0.0
May 25,ETV,Marketing & advertisement,0.0
May 25,ETV,Other opex expenses,0.0
May 25,VIR,Gross Sales,4910927.058
May 25,VIR,Net Sales,4848524.96
May 25,VIR,COGS (food +packaging),1630182.998799999
May 25,VIR,Gross margin,3218341.961200001
May 25,VIR,store Labor Cost,435974.2310967742
May 25,VIR,Utility Cost,125401.0
May 25,VIR,CAM,30975.0
May 25,VIR,Aggregator commission,743163.61
May 25,VIR,Marketing & advertisement,56373.63
May 25,VIR,Other opex expenses,239320.9880000001
May 25,Tecno,Gross Sales,0.0
May 25,Tecno,Net Sales,0.0
May 25,Tecno,COGS (food +packaging),0.0
May 25,Tecno,Gross margin,0.0
May 25,Tecno,store Labor Cost,0.0
May 25,Tecno,Utility Cost,0.0
May 25,Tecno,CAM,0.0
May 25,Tecno,Aggregator commission,0.0
May 25,Tecno,Marketing & advertisement,0.0
May 25,Tecno,Other opex expenses,0.0
May 25,ARK,Gross Sales,6468315.024
May 25,ARK,Net Sales,6388892.88
May 25,ARK,COGS (food +packaging),2136704.62919
May 25,ARK,Gross margin,4252188.250809999
May 25,ARK,store Labor Cost,551562.946819871
May 25,ARK,Utility Cost,181903.53
May 25,ARK,CAM,0.0
May 25,ARK,Aggregator commission,1010184.31
May 25,ARK,Marketing & advertisement,102481.58
May 25,ARK,Other opex expenses,208821.49
May 25,SIG,Gross Sales,0.0
May 25,SIG,Net Sales,0.0
May 25,SIG,COGS (food +packaging),0.0
May 25,SIG,Gross margin,0.0
May 25,SIG,store Labor Cost,0.0
May 25,SIG,Utility Cost,0.0
May 25,SIG,CAM,0.0
May 25,SIG,Aggregator commission,0.0
May 25,SIG,Marketing & advertisement,0.0
May 25,SIG,Other opex expenses,0.0
May 25,HSR,Gross Sales,9787145.9905
May 25,HSR,Net Sales,9666006.61
May 25,HSR,COGS (food +packaging),3280935.8288
May 25,HSR,Gross margin,6385070.781199999
May 25,HSR,store Labor Cost,818978.0597419355
May 25,HSR,Utility Cost,222705.0
May 25,HSR,CAM,0.0
May 25,HSR,Aggregator commission,1528107.72
May 25,HSR,Marketing & advertisement,144440.17
May 25,HSR,Other opex expenses,244446.3380000002
May 25,CVR,Gross Sales,1115569.014
May 25,CVR,Net Sales,1062446.68
May 25,CVR,COGS (food +packaging),372266.2874500001
May 25,CVR,Gross margin,690180.3925499998
May 25,CVR,store Labor Cost,296194.604
May 25,CVR,Utility Cost,74081.0
May 25,CVR,CAM,30975.0
May 25,CVR,Aggregator commission,0.0
May 25,CVR,Marketing & advertisement,4498.61
May 25,CVR,Other opex expenses,92076.23700000001
May 25,SJP,Gross Sales,5801456.896
May 25,SJP,Net Sales,5752390.52
May 25,SJP,COGS (food +packaging),2045842.247274595
May 25,SJP,Gross margin,3706548.272725405
May 25,SJP,store Labor Cost,708070.3269032259
May 25,SJP,Utility Cost,221387.0
May 25,SJP,CAM,0.0
May 25,SJP,Aggregator commission,972977.38
May 25,SJP,Marketing & advertisement,141892.64
May 25,SJP,Other opex expenses,179690.6990000001
May 25,ORW,Gross Sales,2666286.0
May 25,ORW,Net Sales,2539320.0
May 25,ORW,COGS (food +packaging),923559.13342
May 25,ORW,Gross margin,1615760.86658
May 25,ORW,store Labor Cost,403299.5918709678
May 25,ORW,Utility Cost,111231.12
May 25,ORW,CAM,107617.0
May 25,ORW,Aggregator commission,0.0
May 25,ORW,Marketing & advertisement,23113.26
May 25,ORW,Other opex expenses,124434.4584999999
May 25,EST,Gross Sales,3762119.0545
May 25,EST,Net Sales,3726103.29
May 25,EST,COGS (food +packaging),1250618.91725
May 25,EST,Gross margin,2475484.37275
May 25,EST,store Labor Cost,403640.199
May 25,EST,Utility Cost,185424.0
May 25,EST,CAM,39775.0
May 25,EST,Aggregator commission,629604.01
May 25,EST,Marketing & advertisement,101271.64
May 25,EST,Other opex expenses,170724.8119999998
May 25,ORE,Gross Sales,0.0
May 25,ORE,Net Sales,0.0
May 25,ORE,COGS (food +packaging),0.0
May 25,ORE,Gross margin,0.0
May 25,ORE,store Labor Cost,0.0
May 25,ORE,Utility Cost,0.0
May 25,ORE,CAM,0.0
May 25,ORE,Aggregator commission,0.0
May 25,ORE,Marketing & advertisement,0.0
May 25,ORE,Other opex expenses,0.0
May 25,AUR,Gross Sales,0.0
May 25,AUR,Net Sales,0.0
May 25,AUR,COGS (food +packaging),0.0
May 25,AUR,Gross margin,0.0
May 25,AUR,store Labor Cost,0.0
May 25,AUR,Utility Cost,0.0
May 25,AUR,CAM,0.0
May 25,AUR,Aggregator commission,0.0
May 25,AUR,Marketing & advertisement,0.0
May 25,AUR,Other opex expenses,0.0
May 25,JPN,Gross Sales,4533429.989
May 25,JPN,Net Sales,4447030.18
May 25,JPN,COGS (food +packaging),1526649.237564
May 25,JPN,Gross margin,2920380.942435999
May 25,JPN,store Labor Cost,539028.5436129032
May 25,JPN,Utility Cost,240633.0
May 25,JPN,CAM,0.0
May 25,JPN,Aggregator commission,571973.64
May 25,JPN,Marketing & advertisement,122252.81
May 25,JPN,Other opex expenses,160196.4910000003
May 25,JPC,Gross Sales,0.0
May 25,JPC,Net Sales,0.0
May 25,JPC,COGS (food +packaging),0.0
May 25,JPC,Gross margin,0.0
May 25,JPC,store Labor Cost,0.0
May 25,JPC,Utility Cost,0.0
May 25,JPC,CAM,0.0
May 25,JPC,Aggregator commission,0.0
May 25,JPC,Marketing & advertisement,0.0
May 25,JPC,Other opex expenses,0.0
May 25,PTP,Gross Sales,3769948.0105
May 25,PTP,Net Sales,3715687.01
May 25,PTP,COGS (food +packaging),1377530.754485405
May 25,PTP,Gross margin,2338156.255514595
May 25,PTP,store Labor Cost,453764.7599354839
May 25,PTP,Utility Cost,146693.0
May 25,PTP,CAM,17700.0
May 25,PTP,Aggregator commission,563573.69
May 25,PTP,Marketing & advertisement,176111.51
May 25,PTP,Other opex expenses,143783.3119999999
May 25,SEC,Gross Sales,0.0
May 25,SEC,Net Sales,0.0
May 25,SEC,COGS (food +packaging),0.0
May 25,SEC,Gross margin,0.0
May 25,SEC,store Labor Cost,0.0
May 25,SEC,Utility Cost,0.0
May 25,SEC,CAM,0.0
May 25,SEC,Aggregator commission,0.0
May 25,SEC,Marketing & advertisement,0.0
May 25,SEC,Other opex expenses,0.0
May 25,SYH,Gross Sales,5786906.467499999
May 25,SYH,Net Sales,5718505.35
May 25,SYH,COGS (food +packaging),2134055.271633324
May 25,SYH,Gross margin,3584450.078366675
May 25,SYH,store Labor Cost,785027.6684516129
May 25,SYH,Utility Cost,267603.0
May 25,SYH,CAM,0.0
May 25,SYH,Aggregator commission,973276.9
May 25,SYH,Marketing & advertisement,239915.57
May 25,SYH,Other opex expenses,187347.382
May 25,ETF,Gross Sales,2552152.995
May 25,ETF,Net Sales,2430621.9
May 25,ETF,COGS (food +packaging),948701.7897390001
May 25,ETF,Gross margin,1481920.110261
May 25,ETF,store Labor Cost,327536.944
May 25,ETF,Utility Cost,67000.0
May 25,ETF,CAM,0.0
May 25,ETF,Aggregator commission,0.0
May 25,ETF,Marketing & advertisement,3614.59
May 25,ETF,Other opex expenses,125157.6369999998
May 25,GSC,Gross Sales,2335229.9985
May 25,GSC,Net Sales,2224028.57
May 25,GSC,COGS (food +packaging),877552.2151999999
May 25,GSC,Gross margin,1346476.3548
May 25,GSC,store Labor Cost,324320.3635483871
May 25,GSC,Utility Cost,0.0
May 25,GSC,CAM,0.0
May 25,GSC,Aggregator commission,0.0
May 25,GSC,Marketing & advertisement,1771.0
May 25,GSC,Other opex expenses,372821.49
May 25,PRI,Gross Sales,0.0
May 25,PRI,Net Sales,0.0
May 25,PRI,COGS (food +packaging),0.0
May 25,PRI,Gross margin,0.0
May 25,PRI,store Labor Cost,0.0
May 25,PRI,Utility Cost,0.0
May 25,PRI,CAM,0.0
May 25,PRI,Aggregator commission,0.0
May 25,PRI,Marketing & advertisement,0.0
May 25,PRI,Other opex expenses,0.0
May 25,ECN,Gross Sales,2391876.007
May 25,ECN,Net Sales,2314322.34
May 25,ECN,COGS (food +packaging),821746.3194809998
May 25,ECN,Gross margin,1492576.020519
May 25,ECN,store Labor Cost,336219.0454193548
May 25,ECN,Utility Cost,105001.0
May 25,ECN,CAM,45533.34
May 25,ECN,Aggregator commission,150145.78
May 25,ECN,Marketing & advertisement,23835.59
May 25,ECN,Other opex expenses,119359.6479999997
May 25,RGA,Gross Sales,2925102.991
May 25,RGA,Net Sales,2898775.42
May 25,RGA,COGS (food +packaging),947852.3175499999
May 25,RGA,Gross margin,1950923.10245
May 25,RGA,store Labor Cost,357465.4908064516
May 25,RGA,Utility Cost,116285.0
May 25,RGA,CAM,0.0
May 25,RGA,Aggregator commission,500055.3
May 25,RGA,Marketing & advertisement,90006.84
May 25,RGA,Other opex expenses,130216.4999999997
May 25,KNP,Gross Sales,3919195.0125
May 25,KNP,Net Sales,3864695.25
May 25,KNP,COGS (food +packaging),1433483.590640395
May 25,KNP,Gross margin,2431211.659359605
May 25,KNP,store Labor Cost,513003.5301077419
May 25,KNP,Utility Cost,200224.0
May 25,KNP,CAM,0.0
May 25,KNP,Aggregator commission,580967.45
May 25,KNP,Marketing & advertisement,213377.84
May 25,KNP,Other opex expenses,170333.9539999999
May 25,KCK,Gross Sales,5434232.060000001
May 25,KCK,Net Sales,5433915.2
May 25,KCK,COGS (food +packaging),1856071.940442703
May 25,KCK,Gross margin,3577843.259557297
May 25,KCK,store Labor Cost,427622.1665806451
May 25,KCK,Utility Cost,181477.0
May 25,KCK,CAM,0.0
May 25,KCK,Aggregator commission,1157481.94
May 25,KCK,Marketing & advertisement,202845.35
May 25,KCK,Other opex expenses,159969.2439999999
May 25,BVG,Gross Sales,4450108.015500001
May 25,BVG,Net Sales,4372454.11
May 25,BVG,COGS (food +packaging),1422747.912478
May 25,BVG,Gross margin,2949706.197522
May 25,BVG,store Labor Cost,382924.1149677419
May 25,BVG,Utility Cost,148775.0
May 25,BVG,CAM,11800.0
May 25,BVG,Aggregator commission,592863.78
May 25,BVG,Marketing & advertisement,91719.93
May 25,BVG,Other opex expenses,167622.24
May 25,CLA,Gross Sales,3524435.982
May 25,CLA,Net Sales,3520723.84
May 25,CLA,COGS (food +packaging),1526475.017572433
May 25,CLA,Gross margin,1994248.822427567
May 25,CLA,store Labor Cost,400701.5787741936
May 25,CLA,Utility Cost,160109.0
May 25,CLA,CAM,0.0
May 25,CLA,Aggregator commission,748513.42
May 25,CLA,Marketing & advertisement,170283.08
May 25,CLA,Other opex expenses,169276.1219999998
May 25,IBC,Gross Sales,1548566.958
May 25,IBC,Net Sales,1506647.96
May 25,IBC,COGS (food +packaging),526326.472688
May 25,IBC,Gross margin,980321.487312
May 25,IBC,store Labor Cost,291549.1531612903
May 25,IBC,Utility Cost,150699.0
May 25,IBC,CAM,0.0
May 25,IBC,Aggregator commission,144529.55
May 25,IBC,Marketing & advertisement,86763.84
May 25,IBC,Other opex expenses,123319.3540000001
May 25,BTG,Gross Sales,3644541.0355
May 25,BTG,Net Sales,3585093.51
May 25,BTG,COGS (food +packaging),1200752.363
May 25,BTG,Gross margin,2384341.147
May 25,BTG,store Labor Cost,408969.7067419355
May 25,BTG,Utility Cost,55730.03
May 25,BTG,CAM,31222.8
May 25,BTG,Aggregator commission,502955.98
May 25,BTG,Marketing & advertisement,47035.59
May 25,BTG,Other opex expenses,151553.2879999996
May 25,ECT,Gross Sales,3919812.9855
May 25,ECT,Net Sales,3855180.51
May 25,ECT,COGS (food +packaging),1381620.139542703
May 25,ECT,Gross margin,2473560.370457297
May 25,ECT,store Labor Cost,443223.0997419354
May 25,ECT,Utility Cost,204962.0
May 25,ECT,CAM,0.0
May 25,ECT,Aggregator commission,548314.14
May 25,ECT,Marketing & advertisement,186559.61
May 25,ECT,Other opex expenses,165346.3689999997
May 25,RRR,Gross Sales,3474674.877
May 25,RRR,Net Sales,3414608.74
May 25,RRR,COGS (food +packaging),1096668.815305
May 25,RRR,Gross margin,2317939.924695
May 25,RRR,store Labor Cost,367876.2065793549
May 25,RRR,Utility Cost,110810.0
May 25,RRR,CAM,47955.0
May 25,RRR,Aggregator commission,461081.38
May 25,RRR,Marketing & advertisement,140291.06
May 25,RRR,Other opex expenses,133885.7749999996
May 25,SHV,Gross Sales,3457205.39
May 25,SHV,Net Sales,3395141.8
May 25,SHV,COGS (food +packaging),1138276.178268
May 25,SHV,Gross margin,2256865.621732
May 25,SHV,store Labor Cost,446725.0062645161
May 25,SHV,Utility Cost,129475.0
May 25,SHV,CAM,17700.0
May 25,SHV,Aggregator commission,455636.51
May 25,SHV,Marketing & advertisement,118025.82
May 25,SHV,Other opex expenses,162753.8049999998
May 25,DCB,Gross Sales,1465001.0
May 25,DCB,Net Sales,1465001.0
May 25,DCB,COGS (food +packaging),624602.7091405407
May 25,DCB,Gross margin,840398.2908594593
May 25,DCB,store Labor Cost,277883.108
May 25,DCB,Utility Cost,0.0
May 25,DCB,CAM,0.0
May 25,DCB,Aggregator commission,0.0
May 25,DCB,Marketing & advertisement,1771.0
May 25,DCB,Other opex expenses,292478.26
May 25,STN,Gross Sales,3242831.992
May 25,STN,Net Sales,3117333.04
May 25,STN,COGS (food +packaging),1102596.39321
May 25,STN,Gross margin,2014736.64679
May 25,STN,store Labor Cost,371524.014967742
May 25,STN,Utility Cost,109042.0
May 25,STN,CAM,59000.0
May 25,STN,Aggregator commission,126501.07
May 25,STN,Marketing & advertisement,277642.53
May 25,STN,Other opex expenses,146109.0649999996
May 25,JAY,Gross Sales,4910228.563
May 25,JAY,Net Sales,4798473.060000001
May 25,JAY,COGS (food +packaging),1758196.942966973
May 25,JAY,Gross margin,3040276.117033028
May 25,JAY,store Labor Cost,532936.718
May 25,JAY,Utility Cost,158686.0
May 25,JAY,CAM,10000.0
May 25,JAY,Aggregator commission,561805.12
May 25,JAY,Marketing & advertisement,174741.26
May 25,JAY,Other opex expenses,253763.9999999998
May 25,AYN,Gross Sales,2663697.98
May 25,AYN,Net Sales,2630841.6
May 25,AYN,COGS (food +packaging),903791.1436000001
May 25,AYN,Gross margin,1727050.4564
May 25,AYN,store Labor Cost,383445.2784193549
May 25,AYN,Utility Cost,117080.0
May 25,AYN,CAM,0.0
May 25,AYN,Aggregator commission,409957.34
May 25,AYN,Marketing & advertisement,158762.6
May 25,AYN,Other opex expenses,138819.2339999996
May 25,BOM,Gross Sales,2864214.9755
May 25,BOM,Net Sales,2826551.31
May 25,BOM,COGS (food +packaging),1101394.204192648
May 25,BOM,Gross margin,1725157.105807352
May 25,BOM,store Labor Cost,530998.1271741935
May 25,BOM,Utility Cost,179454.0
May 25,BOM,CAM,11800.0
May 25,BOM,Aggregator commission,439384.15
May 25,BOM,Marketing & advertisement,338219.59
May 25,BOM,Other opex expenses,151438.3919999999
May 25,RAJ,Gross Sales,2851171.966
May 25,RAJ,Net Sales,2813888.92
May 25,RAJ,COGS (food +packaging),924308.3835
May 25,RAJ,Gross margin,1889580.5365
May 25,RAJ,store Labor Cost,381196.8534516129
May 25,RAJ,Utility Cost,163502.0
May 25,RAJ,CAM,0.0
May 25,RAJ,Aggregator commission,427571.01
May 25,RAJ,Marketing & advertisement,135272.34
May 25,RAJ,Other opex expenses,166592.543
May 25,WHT,Gross Sales,3384649.9745
May 25,WHT,Net Sales,3349121.69
May 25,WHT,COGS (food +packaging),1149273.775542
May 25,WHT,Gross margin,2199847.914458
May 25,WHT,store Labor Cost,527756.5539354839
May 25,WHT,Utility Cost,195400.54
May 25,WHT,CAM,47200.0
May 25,WHT,Aggregator commission,547270.53
May 25,WHT,Marketing & advertisement,201659.89
May 25,WHT,Other opex expenses,152499.0124799998
May 25,FKM,Gross Sales,1168741.98
May 25,FKM,Net Sales,1113087.6
May 25,FKM,COGS (food +packaging),597227.9220000001
May 25,FKM,Gross margin,515859.678
May 25,FKM,store Labor Cost,313304.8928064517
May 25,FKM,Utility Cost,62307.0
May 25,FKM,CAM,59000.0
May 25,FKM,Aggregator commission,0.0
May 25,FKM,Marketing & advertisement,214180.78
May 25,FKM,Other opex expenses,119490.6679999999
May 25,VBP,Gross Sales,8104017.9995
May 25,VBP,Net Sales,8018013.189999999
May 25,VBP,COGS (food +packaging),2846719.603373793
May 25,VBP,Gross margin,5171293.586626206
May 25,VBP,store Labor Cost,623836.9739056603
May 25,VBP,Utility Cost,132813.09
May 25,VBP,CAM,77452.44
May 25,VBP,Aggregator commission,1390811.46
May 25,VBP,Marketing & advertisement,150742.52
May 25,VBP,Other opex expenses,289943.2985555556
May 25,ADM,Gross Sales,10300788.052
May 25,ADM,Net Sales,10223201.24
May 25,ADM,COGS (food +packaging),3727187.333891843
May 25,ADM,Gross margin,6496013.906108157
May 25,ADM,store Labor Cost,640136.6793238993
May 25,ADM,Utility Cost,161496.0
May 25,ADM,CAM,122132.0
May 25,ADM,Aggregator commission,1912910.79
May 25,ADM,Marketing & advertisement,143026.57
May 25,ADM,Other opex expenses,266606.6074086198
May 25,SFC,Gross Sales,8085406.002
May 25,SFC,Net Sales,8081484.24
May 25,SFC,COGS (food +packaging),2939344.557953508
May 25,SFC,Gross margin,5142139.682046493
May 25,SFC,store Labor Cost,438245.5984528302
May 25,SFC,Utility Cost,159717.0
May 25,SFC,CAM,7329.0
May 25,SFC,Aggregator commission,1751878.27
May 25,SFC,Marketing & advertisement,185446.54
May 25,SFC,Other opex expenses,278188.8550370365
May 25,SCK,Gross Sales,6479790.027
May 25,SCK,Net Sales,6479355.74
May 25,SCK,COGS (food +packaging),2393391.469031913
May 25,SCK,Gross margin,4085964.270968087
May 25,SCK,store Labor Cost,465153.7052767296
May 25,SCK,Utility Cost,152086.0
May 25,SCK,CAM,0.0
May 25,SCK,Aggregator commission,1382728.99
May 25,SCK,Marketing & advertisement,161464.62
May 25,SCK,Other opex expenses,192602.3662715551
May 25,SES,Gross Sales,5435160.987
May 25,SES,Net Sales,5352325.939999999
May 25,SES,COGS (food +packaging),1927804.318772901
May 25,SES,Gross margin,3424521.621227099
May 25,SES,store Labor Cost,531310.4001350943
May 25,SES,Utility Cost,108734.9
May 25,SES,CAM,61065.0
May 25,SES,Aggregator commission,809728.67
May 25,SES,Marketing & advertisement,194144.92
May 25,SES,Other opex expenses,188099.9601159998
May 25,JIG,Gross Sales,5703862.983
May 25,JIG,Net Sales,5657478.46
May 25,JIG,COGS (food +packaging),2072875.176937823
May 25,JIG,Gross margin,3584603.283062177
May 25,JIG,store Labor Cost,548280.9410528302
May 25,JIG,Utility Cost,223967.98
May 25,JIG,CAM,9947.0
May 25,JIG,Aggregator commission,1030655.65
May 25,JIG,Marketing & advertisement,188920.55
May 25,JIG,Other opex expenses,216359.9040357776
May 25,GCN,Gross Sales,4365175.088500001
May 25,GCN,Net Sales,4324056.37
May 25,GCN,COGS (food +packaging),1556865.844022023
May 25,GCN,Gross margin,2767190.525977978
May 25,GCN,store Labor Cost,484716.1992767295
May 25,GCN,Utility Cost,174841.0
May 25,GCN,CAM,32527.0
May 25,GCN,Aggregator commission,762194.41
May 25,GCN,Marketing & advertisement,376065.3
May 25,GCN,Other opex expenses,141529.323773991
May 25,ANN,Gross Sales,4888237.0295
