Month,Metric,Store,Amount
Aug 2024,Online Sales,SCH,0.0
May 2025,Online Sales,SCH,0.0
Apr 2024,Online Sales,LTP,14.3
May 2024,Online Sales,LTP,15.9
Jun 2024,Online Sales,LTP,17.2
Jul 2024,Online Sales,LTP,15.2
Aug 2024,Online Sales,LTP,11.9
May 2025,Online Sales,LTP,11.2
Apr 2024,Online Sales,FSM,0.0
May 2024,Online Sales,FSM,0.0
Jun 2024,Online Sales,FSM,0.0
Jul 2024,Online Sales,FSM,0.0
Aug 2024,Online Sales,FSM,0.0
May 2025,Online Sales,FSM,0.0
Apr 2024,Online Sales,GSM,17.9
May 2024,Online Sales,GSM,17.4
Jun 2024,Online Sales,GSM,17.0
Jul 2024,Online Sales,GSM,14.9
Aug 2024,Online Sales,GSM,14.8
May 2025,Online Sales,GSM,22.4
Apr 2024,Online Sales,PPM,11.9
May 2024,Online Sales,PPM,15.1
Jun 2024,Online Sales,PPM,14.1
Jul 2024,Online Sales,PPM,14.4
Aug 2024,Online Sales,PPM,13.8
May 2025,Online Sales,PPM,16.2
Apr 2024,Online Sales,FLM,20.7
May 2024,Online Sales,FLM,21.1
Jun 2024,Online Sales,FLM,20.8
Jul 2024,Online Sales,FLM,20.3
Aug 2024,Online Sales,FLM,19.2
May 2025,Online Sales,FLM,23.0
Apr 2024,Online Sales,FDN,48.9
May 2024,Online Sales,FDN,49.4
Jun 2024,Online Sales,FDN,41.9
Jul 2024,Online Sales,FDN,43.2
Aug 2024,Online Sales,FDN,46.0
May 2025,Online Sales,FDN,61.5
Apr 2024,Online Sales,DTK,23.9
May 2024,Online Sales,DTK,27.5
Jun 2024,Online Sales,DTK,30.8
Jul 2024,Online Sales,DTK,30.4
Aug 2024,Online Sales,DTK,29.5
May 2025,Online Sales,DTK,32.2
Apr 2024,Online Sales,AKA,15.0
May 2024,Online Sales,AKA,13.7
Jun 2024,Online Sales,AKA,14.9
Jul 2024,Online Sales,AKA,16.5
Aug 2024,Online Sales,AKA,16.2
May 2025,Online Sales,AKA,22.0
Apr 2024,Online Sales,HIM,10.8
May 2024,Online Sales,HIM,10.9
Jun 2024,Online Sales,HIM,10.3
Jul 2024,Online Sales,HIM,10.7
Aug 2024,Online Sales,HIM,11.9
May 2025,Online Sales,HIM,16.3
Apr 2024,Online Sales,SMR,34.3
May 2024,Online Sales,SMR,37.8
Jun 2024,Online Sales,SMR,42.8
Jul 2024,Online Sales,SMR,44.7
Aug 2024,Online Sales,SMR,48.9
May 2025,Online Sales,SMR,68.1
Apr 2024,Online Sales,DLP,6.4
May 2024,Online Sales,DLP,6.2
Jun 2024,Online Sales,DLP,5.3
Jul 2024,Online Sales,DLP,7.0
Aug 2024,Online Sales,DLP,6.2
May 2025,Online Sales,DLP,0.0
Apr 2024,Online Sales,EXA,14.5
May 2024,Online Sales,EXA,12.1
Jun 2024,Online Sales,EXA,15.3
Jul 2024,Online Sales,EXA,17.0
Aug 2024,Online Sales,EXA,18.7
May 2025,Online Sales,EXA,0.0
Apr 2024,Online Sales,VRA,9.8
May 2024,Online Sales,VRA,12.9
Jun 2024,Online Sales,VRA,12.0
Jul 2024,Online Sales,VRA,11.9
Aug 2024,Online Sales,VRA,13.0
May 2025,Online Sales,VRA,15.6
Apr 2024,Online Sales,CPM,4.2
May 2024,Online Sales,CPM,4.7
Jun 2024,Online Sales,CPM,2.7
Jul 2024,Online Sales,CPM,3.0
Aug 2024,Online Sales,CPM,2.8
May 2025,Online Sales,CPM,2.2
Apr 2024,Online Sales,KTP,17.5
May 2024,Online Sales,KTP,22.3
Jun 2024,Online Sales,KTP,21.3
Jul 2024,Online Sales,KTP,21.6
Aug 2024,Online Sales,KTP,23.5
May 2025,Online Sales,KTP,28.7
Apr 2024,Online Sales,CAR,5.0
May 2024,Online Sales,CAR,4.7
Jun 2024,Online Sales,CAR,4.4
Jul 2024,Online Sales,CAR,4.3
Aug 2024,Online Sales,CAR,4.5
May 2025,Online Sales,CAR,6.7
Apr 2024,Online Sales,VEL,14.7
May 2024,Online Sales,VEL,16.8
Jun 2024,Online Sales,VEL,18.8
Jul 2024,Online Sales,VEL,20.0
Aug 2024,Online Sales,VEL,22.0
May 2025,Online Sales,VEL,28.5
May 2024,Online Sales,PRM,0.0
Jun 2024,Online Sales,PRM,0.0
Jul 2024,Online Sales,PRM,0.0
Aug 2024,Online Sales,PRM,0.0
May 2025,Online Sales,PRM,11.7
May 2024,Online Sales,ATL,5.0
Jun 2024,Online Sales,ATL,12.9
Jul 2024,Online Sales,ATL,13.5
Aug 2024,Online Sales,ATL,14.5
May 2025,Online Sales,ATL,21.4
May 2024,Online Sales,DSL,0.7
Jun 2024,Online Sales,DSL,7.1
Jul 2024,Online Sales,DSL,7.1
Aug 2024,Online Sales,DSL,6.9
May 2025,Online Sales,DSL,11.7
Jun 2024,Online Sales,STN,0.0
Jul 2024,Online Sales,STN,0.0
Aug 2024,Online Sales,STN,2.9
May 2025,Online Sales,STN,6.1
Jun 2024,Online Sales,ATT,3.0
Jul 2024,Online Sales,ATT,7.2
Aug 2024,Online Sales,ATT,8.5
May 2025,Online Sales,ATT,14.3
Jul 2024,Online Sales,KAM,2.2
Aug 2024,Online Sales,KAM,7.8
May 2025,Online Sales,KAM,28.5
Jul 2024,Online Sales,BNJ,6.1
Aug 2024,Online Sales,BNJ,12.6
May 2025,Online Sales,BNJ,23.7
Aug 2024,Online Sales,JAY,0.0
May 2025,Online Sales,JAY,25.6
Aug 2024,Online Sales,MOM,5.3
May 2025,Online Sales,MOM,36.9
May 2025,Online Sales,NUN,40.1
May 2025,Online Sales,AYN,19.7
May 2025,Online Sales,PER,14.2
May 2025,Online Sales,OPP,24.3
May 2025,Online Sales,BOM,20.7
May 2025,Online Sales,MAY,29.6
May 2025,Online Sales,AMZ,0.0
May 2025,Online Sales,DLT,16.1
May 2025,Online Sales,MMM,9.2
May 2025,Online Sales,RAJ,20.7
May 2025,Online Sales,WHT,26.4
May 2025,Online Sales,PTG,13.2
May 2025,Online Sales,TGN,25.8
May 2025,Online Sales,SHA,17.5
May 2025,Online Sales,HKZ,41.2
May 2025,Online Sales,MFT,0.0
May 2025,Online Sales,NEX,14.9
May 2025,Online Sales,PAD,12.3
May 2025,Online Sales,FKM,0.0
May 2025,Online Sales,MTM,0.0
May 2025,Online Sales,WST,0.0
Apr 2024,Aggregator Commission,EGL,0.0
May 2024,Aggregator Commission,EGL,0.0
Jun 2024,Aggregator Commission,EGL,0.0
Jul 2024,Aggregator Commission,EGL,0.0
Aug 2024,Aggregator Commission,EGL,0.0
May 2025,Aggregator Commission,EGL,0.0
Apr 2024,Aggregator Commission,ITPL,9.5
May 2024,Aggregator Commission,ITPL,9.4
Jun 2024,Aggregator Commission,ITPL,9.0
Jul 2024,Aggregator Commission,ITPL,9.1
Aug 2024,Aggregator Commission,ITPL,8.5
May 2025,Aggregator Commission,ITPL,7.9
Apr 2024,Aggregator Commission,RMZ,1.0
May 2024,Aggregator Commission,RMZ,0.9
Jun 2024,Aggregator Commission,RMZ,0.9
Jul 2024,Aggregator Commission,RMZ,1.0
Aug 2024,Aggregator Commission,RMZ,1.1
May 2025,Aggregator Commission,RMZ,1.3
Apr 2024,Aggregator Commission,KOR,6.0
May 2024,Aggregator Commission,KOR,6.7
Jun 2024,Aggregator Commission,KOR,6.6
Jul 2024,Aggregator Commission,KOR,7.2
Aug 2024,Aggregator Commission,KOR,7.1
May 2025,Aggregator Commission,KOR,9.3
Apr 2024,Aggregator Commission,INB,0.0
May 2024,Aggregator Commission,INB,0.0
Jun 2024,Aggregator Commission,INB,0.0
Jul 2024,Aggregator Commission,INB,0.0
Aug 2024,Aggregator Commission,INB,0.0
May 2025,Aggregator Commission,INB,0.0
Apr 2024,Aggregator Commission,DIV,2.5
May 2024,Aggregator Commission,DIV,3.0
Jun 2024,Aggregator Commission,DIV,3.2
Jul 2024,Aggregator Commission,DIV,2.5
Aug 2024,Aggregator Commission,DIV,2.3
May 2025,Aggregator Commission,DIV,2.1
Apr 2024,Aggregator Commission,IND,11.0
May 2024,Aggregator Commission,IND,13.1
Jun 2024,Aggregator Commission,IND,13.0
Jul 2024,Aggregator Commission,IND,14.1
Aug 2024,Aggregator Commission,IND,14.4
May 2025,Aggregator Commission,IND,16.5
Apr 2024,Aggregator Commission,BAG,1.0
May 2024,Aggregator Commission,BAG,1.1
Jun 2024,Aggregator Commission,BAG,0.9
Jul 2024,Aggregator Commission,BAG,0.8
Aug 2024,Aggregator Commission,BAG,1.0
May 2025,Aggregator Commission,BAG,0.0
May 2025,Aggregator Commission,ECO-old,0.0
May 2025,Aggregator Commission,DLF,0.0
Apr 2024,Aggregator Commission,MAN,2.1
May 2024,Aggregator Commission,MAN,1.5
Jun 2024,Aggregator Commission,MAN,2.0
Jul 2024,Aggregator Commission,MAN,2.6
Aug 2024,Aggregator Commission,MAN,2.9
May 2025,Aggregator Commission,MAN,2.0
Apr 2024,Aggregator Commission,ECW-old,4.6
May 2024,Aggregator Commission,ECW-old,5.3
Jun 2024,Aggregator Commission,ECW-old,6.3
Jul 2024,Aggregator Commission,ECW-old,6.0
Aug 2024,Aggregator Commission,ECW-old,1.6
May 2025,Aggregator Commission,ECW-old,2.4
Apr 2024,Aggregator Commission,MTP,0.0
May 2024,Aggregator Commission,MTP,0.0
Jun 2024,Aggregator Commission,MTP,0.0
Jul 2024,Aggregator Commission,MTP,0.0
Aug 2024,Aggregator Commission,MTP,0.0
May 2025,Aggregator Commission,MTP,0.0
May 2025,Aggregator Commission,ETV,0.0
Apr 2024,Aggregator Commission,VIR,5.0
May 2024,Aggregator Commission,VIR,5.1
Jun 2024,Aggregator Commission,VIR,5.3
Jul 2024,Aggregator Commission,VIR,5.2
Aug 2024,Aggregator Commission,VIR,5.3
May 2025,Aggregator Commission,VIR,7.4
Apr 2024,Aggregator Commission,Tecno,0.0
May 2024,Aggregator Commission,Tecno,0.0
Jun 2024,Aggregator Commission,Tecno,0.0
Jul 2024,Aggregator Commission,Tecno,0.0
Aug 2024,Aggregator Commission,Tecno,0.0
May 2025,Aggregator Commission,Tecno,0.0
Apr 2024,Aggregator Commission,ARK,8.0
May 2024,Aggregator Commission,ARK,8.5
Jun 2024,Aggregator Commission,ARK,8.8
Jul 2024,Aggregator Commission,ARK,9.4
Aug 2024,Aggregator Commission,ARK,10.7
May 2025,Aggregator Commission,ARK,10.1
May 2025,Aggregator Commission,SIG,0.0
Apr 2024,Aggregator Commission,HSR,11.9
May 2024,Aggregator Commission,HSR,12.9
Jun 2024,Aggregator Commission,HSR,13.1
Jul 2024,Aggregator Commission,HSR,13.5
Aug 2024,Aggregator Commission,HSR,13.0
May 2025,Aggregator Commission,HSR,15.3
Apr 2024,Aggregator Commission,CVR,0.0
May 2024,Aggregator Commission,CVR,0.0
Jun 2024,Aggregator Commission,CVR,0.0
Jul 2024,Aggregator Commission,CVR,0.0
Aug 2024,Aggregator Commission,CVR,0.0
May 2025,Aggregator Commission,CVR,0.0
Apr 2024,Aggregator Commission,SJP,0.0
May 2024,Aggregator Commission,SJP,0.0
Jun 2024,Aggregator Commission,SJP,0.0
Jul 2024,Aggregator Commission,SJP,0.9
Aug 2024,Aggregator Commission,SJP,6.5
May 2025,Aggregator Commission,SJP,9.7
Apr 2024,Aggregator Commission,ORW,1.7
May 2024,Aggregator Commission,ORW,2.4
Jun 2024,Aggregator Commission,ORW,1.9
Jul 2024,Aggregator Commission,ORW,1.8
Aug 2024,Aggregator Commission,ORW,2.0
May 2025,Aggregator Commission,ORW,0.0
Apr 2024,Aggregator Commission,EST,5.6
May 2024,Aggregator Commission,EST,5.9
Jun 2024,Aggregator Commission,EST,6.2
Jul 2024,Aggregator Commission,EST,6.3
Aug 2024,Aggregator Commission,EST,6.6
May 2025,Aggregator Commission,EST,6.3
May 2025,Aggregator Commission,ORE,0.0
May 2025,Aggregator Commission,AUR,0.0
Apr 2024,Aggregator Commission,JPN,7.2
May 2024,Aggregator Commission,JPN,8.5
Jun 2024,Aggregator Commission,JPN,8.8
Jul 2024,Aggregator Commission,JPN,8.5
Aug 2024,Aggregator Commission,JPN,8.9
May 2025,Aggregator Commission,JPN,5.7
May 2025,Aggregator Commission,JPC,0.0
Aug 2024,Aggregator Commission,PTP,2.4
May 2025,Aggregator Commission,PTP,5.6
May 2025,Aggregator Commission,SEC,0.0
Apr 2024,Aggregator Commission,SYH,7.9
May 2024,Aggregator Commission,SYH,7.7
Jun 2024,Aggregator Commission,SYH,7.6
Jul 2024,Aggregator Commission,SYH,7.9
Aug 2024,Aggregator Commission,SYH,8.9
May 2025,Aggregator Commission,SYH,9.7
Apr 2024,Aggregator Commission,ETF,0.0
May 2024,Aggregator Commission,ETF,0.0
Jun 2024,Aggregator Commission,ETF,0.0
Jul 2024,Aggregator Commission,ETF,0.0
Aug 2024,Aggregator Commission,ETF,0.0
May 2025,Aggregator Commission,ETF,0.0
Apr 2024,Aggregator Commission,GSC,0.0
May 2024,Aggregator Commission,GSC,0.0
Jun 2024,Aggregator Commission,GSC,0.0
Jul 2024,Aggregator Commission,GSC,0.0
Aug 2024,Aggregator Commission,GSC,0.0
May 2025,Aggregator Commission,GSC,0.0
Apr 2024,Aggregator Commission,PRI,0.0
May 2024,Aggregator Commission,PRI,0.0
Jun 2024,Aggregator Commission,PRI,0.0
Jul 2024,Aggregator Commission,PRI,0.0
Aug 2024,Aggregator Commission,PRI,0.0
May 2025,Aggregator Commission,PRI,0.0
Apr 2024,Aggregator Commission,ECN,3.1
May 2024,Aggregator Commission,ECN,3.3
Jun 2024,Aggregator Commission,ECN,2.9
Jul 2024,Aggregator Commission,ECN,3.1
Aug 2024,Aggregator Commission,ECN,2.8
May 2025,Aggregator Commission,ECN,1.5
Apr 2024,Aggregator Commission,RGA,4.3
May 2024,Aggregator Commission,RGA,4.6
Jun 2024,Aggregator Commission,RGA,5.0
Jul 2024,Aggregator Commission,RGA,4.7
Aug 2024,Aggregator Commission,RGA,2.9
May 2025,Aggregator Commission,RGA,5.0
Apr 2024,Aggregator Commission,KNP,3.1
May 2024,Aggregator Commission,KNP,3.4
Jun 2024,Aggregator Commission,KNP,3.9
Jul 2024,Aggregator Commission,KNP,4.0
Aug 2024,Aggregator Commission,KNP,4.5
May 2025,Aggregator Commission,KNP,5.8
Apr 2024,Aggregator Commission,KCK,9.6
May 2024,Aggregator Commission,KCK,10.6
Jun 2024,Aggregator Commission,KCK,10.9
Jul 2024,Aggregator Commission,KCK,10.6
Aug 2024,Aggregator Commission,KCK,10.9
May 2025,Aggregator Commission,KCK,11.6
Apr 2024,Aggregator Commission,BVG,4.2
May 2024,Aggregator Commission,BVG,4.7
Jun 2024,Aggregator Commission,BVG,4.5
Jul 2024,Aggregator Commission,BVG,4.9
Aug 2024,Aggregator Commission,BVG,5.3
May 2025,Aggregator Commission,BVG,5.9
Apr 2024,Aggregator Commission,CLA,6.4
May 2024,Aggregator Commission,CLA,6.4
Jun 2024,Aggregator Commission,CLA,6.3
Jul 2024,Aggregator Commission,CLA,6.2
Aug 2024,Aggregator Commission,CLA,6.5
May 2025,Aggregator Commission,CLA,7.5
Apr 2024,Aggregator Commission,IBC,1.2
May 2024,Aggregator Commission,IBC,1.1
Jun 2024,Aggregator Commission,IBC,1.2
Jul 2024,Aggregator Commission,IBC,1.6
Aug 2024,Aggregator Commission,IBC,1.5
May 2025,Aggregator Commission,IBC,1.4
Apr 2024,Aggregator Commission,BTG,3.2
May 2024,Aggregator Commission,BTG,3.9
Jun 2024,Aggregator Commission,BTG,3.2
Jul 2024,Aggregator Commission,BTG,5.5
Aug 2024,Aggregator Commission,BTG,5.6
May 2025,Aggregator Commission,BTG,5.0
Apr 2024,Aggregator Commission,ECT,5.5
May 2024,Aggregator Commission,ECT,6.0
Jun 2024,Aggregator Commission,ECT,5.8
Jul 2024,Aggregator Commission,ECT,5.8
Aug 2024,Aggregator Commission,ECT,6.1
May 2025,Aggregator Commission,ECT,5.5
Apr 2024,Aggregator Commission,RRR,3.2
May 2024,Aggregator Commission,RRR,3.0
Jun 2024,Aggregator Commission,RRR,3.2
Jul 2024,Aggregator Commission,RRR,3.3
Aug 2024,Aggregator Commission,RRR,3.9
May 2025,Aggregator Commission,RRR,4.6
Apr 2024,Aggregator Commission,SHV,4.4
May 2024,Aggregator Commission,SHV,4.8
Jun 2024,Aggregator Commission,SHV,4.7
Jul 2024,Aggregator Commission,SHV,4.6
Aug 2024,Aggregator Commission,SHV,4.8
May 2025,Aggregator Commission,SHV,4.6
Apr 2024,Aggregator Commission,DCB,0.0
May 2024,Aggregator Commission,DCB,0.0
Jun 2024,Aggregator Commission,DCB,0.0
Jul 2024,Aggregator Commission,DCB,0.0
Aug 2024,Aggregator Commission,DCB,0.0
May 2025,Aggregator Commission,DCB,0.0
Apr 2024,Aggregator Commission,VBP,7.7
May 2024,Aggregator Commission,VBP,8.9
Jun 2024,Aggregator Commission,VBP,8.8
Jul 2024,Aggregator Commission,VBP,8.8
Aug 2024,Aggregator Commission,VBP,9.1
May 2025,Aggregator Commission,VBP,13.9
Apr 2024,Aggregator Commission,ADM,12.3
May 2024,Aggregator Commission,ADM,14.6
Jun 2024,Aggregator Commission,ADM,15.2
Jul 2024,Aggregator Commission,ADM,15.6
Aug 2024,Aggregator Commission,ADM,17.3
May 2025,Aggregator Commission,ADM,19.1
Apr 2024,Aggregator Commission,SFC,9.9
May 2024,Aggregator Commission,SFC,11.8
Jun 2024,Aggregator Commission,SFC,11.0
Jul 2024,Aggregator Commission,SFC,10.7
Aug 2024,Aggregator Commission,SFC,10.0
May 2025,Aggregator Commission,SFC,17.5
Apr 2024,Aggregator Commission,SCK,9.5
May 2024,Aggregator Commission,SCK,10.4
Jun 2024,Aggregator Commission,SCK,10.1
Jul 2024,Aggregator Commission,SCK,9.9
Aug 2024,Aggregator Commission,SCK,11.9
May 2025,Aggregator Commission,SCK,13.8
Apr 2024,Aggregator Commission,SES,5.6
May 2024,Aggregator Commission,SES,6.6
Jun 2024,Aggregator Commission,SES,6.2
Jul 2024,Aggregator Commission,SES,6.1
Aug 2024,Aggregator Commission,SES,6.4
May 2025,Aggregator Commission,SES,8.1
Apr 2024,Aggregator Commission,JIG,7.9
May 2024,Aggregator Commission,JIG,8.4
Jun 2024,Aggregator Commission,JIG,8.2
Jul 2024,Aggregator Commission,JIG,8.3
Aug 2024,Aggregator Commission,JIG,8.4
May 2025,Aggregator Commission,JIG,10.3
Apr 2024,Aggregator Commission,GCN,4.9
May 2024,Aggregator Commission,GCN,5.4
Jun 2024,Aggregator Commission,GCN,5.3
Jul 2024,Aggregator Commission,GCN,5.0
Aug 2024,Aggregator Commission,GCN,5.4
May 2025,Aggregator Commission,GCN,7.6
Apr 2024,Aggregator Commission,ANN,4.9
May 2024,Aggregator Commission,ANN,5.5
Jun 2024,Aggregator Commission,ANN,5.7
Jul 2024,Aggregator Commission,ANN,5.6
Aug 2024,Aggregator Commission,ANN,5.8
May 2025,Aggregator Commission,ANN,7.5
Apr 2024,Aggregator Commission,SKO,6.3
May 2024,Aggregator Commission,SKO,6.4
Jun 2024,Aggregator Commission,SKO,6.3
Jul 2024,Aggregator Commission,SKO,6.8
Aug 2024,Aggregator Commission,SKO,7.3
May 2025,Aggregator Commission,SKO,8.7
Apr 2024,Aggregator Commission,JAP,5.0
May 2024,Aggregator Commission,JAP,5.7
Jun 2024,Aggregator Commission,JAP,5.4
Jul 2024,Aggregator Commission,JAP,5.8
Aug 2024,Aggregator Commission,JAP,6.9
May 2025,Aggregator Commission,JAP,8.3
Apr 2024,Aggregator Commission,DWR,5.7
May 2024,Aggregator Commission,DWR,6.8
Jun 2024,Aggregator Commission,DWR,6.4
Jul 2024,Aggregator Commission,DWR,6.6
Aug 2024,Aggregator Commission,DWR,7.5
May 2025,Aggregator Commission,DWR,11.2
Apr 2024,Aggregator Commission,AVK,3.9
May 2024,Aggregator Commission,AVK,3.7
Jun 2024,Aggregator Commission,AVK,3.4
Jul 2024,Aggregator Commission,AVK,3.4
Aug 2024,Aggregator Commission,AVK,3.1
May 2025,Aggregator Commission,AVK,1.9
Apr 2024,Aggregator Commission,CYG,3.2
May 2024,Aggregator Commission,CYG,3.0
Jun 2024,Aggregator Commission,CYG,2.2
Jul 2024,Aggregator Commission,CYG,3.1
Aug 2024,Aggregator Commission,CYG,2.9
May 2025,Aggregator Commission,CYG,4.3
Apr 2024,Aggregator Commission,NSS,7.0
May 2024,Aggregator Commission,NSS,8.7
Jun 2024,Aggregator Commission,NSS,8.1
Jul 2024,Aggregator Commission,NSS,8.2
Aug 2024,Aggregator Commission,NSS,8.7
May 2025,Aggregator Commission,NSS,9.7
Apr 2024,Aggregator Commission,GEB,5.0
May 2024,Aggregator Commission,GEB,5.9
Jun 2024,Aggregator Commission,GEB,4.9
Jul 2024,Aggregator Commission,GEB,5.1
Aug 2024,Aggregator Commission,GEB,5.3
May 2025,Aggregator Commission,GEB,7.3
Apr 2024,Aggregator Commission,ROH,4.6
May 2024,Aggregator Commission,ROH,5.7
Jun 2024,Aggregator Commission,ROH,5.4
Jul 2024,Aggregator Commission,ROH,5.4
Aug 2024,Aggregator Commission,ROH,6.3
May 2025,Aggregator Commission,ROH,9.5
Apr 2024,Aggregator Commission,EKL,8.2
May 2024,Aggregator Commission,EKL,9.8
Jun 2024,Aggregator Commission,EKL,9.0
Jul 2024,Aggregator Commission,EKL,9.9
Aug 2024,Aggregator Commission,EKL,10.6
May 2025,Aggregator Commission,EKL,11.8
Apr 2024,Aggregator Commission,PBF,2.7
May 2024,Aggregator Commission,PBF,2.9
Jun 2024,Aggregator Commission,PBF,2.8
Jul 2024,Aggregator Commission,PBF,2.8
Aug 2024,Aggregator Commission,PBF,2.3
May 2025,Aggregator Commission,PBF,5.1
Apr 2024,Aggregator Commission,KBB,4.5
May 2024,Aggregator Commission,KBB,4.9
Jun 2024,Aggregator Commission,KBB,4.9
Jul 2024,Aggregator Commission,KBB,5.7
Aug 2024,Aggregator Commission,KBB,6.7
May 2025,Aggregator Commission,KBB,9.8
Apr 2024,Aggregator Commission,IHY,2.8
May 2024,Aggregator Commission,IHY,2.9
Jun 2024,Aggregator Commission,IHY,2.6
Jul 2024,Aggregator Commission,IHY,3.1
Aug 2024,Aggregator Commission,IHY,2.9
May 2025,Aggregator Commission,IHY,0.0
Apr 2024,Aggregator Commission,DCH,0.0
May 2024,Aggregator Commission,DCH,0.0
Jun 2024,Aggregator Commission,DCH,0.0
Jul 2024,Aggregator Commission,DCH,0.0
Aug 2024,Aggregator Commission,DCH,0.0
May 2025,Aggregator Commission,DCH,0.0
Apr 2024,Aggregator Commission,HAA,0.0
May 2024,Aggregator Commission,HAA,0.0
Apr 2024,Aggregator Commission,SCH,0.1
May 2024,Aggregator Commission,SCH,0.0
Jun 2024,Aggregator Commission,SCH,0.0
Jul 2024,Aggregator Commission,SCH,0.0
Aug 2024,Aggregator Commission,SCH,0.0
May 2025,Aggregator Commission,SCH,0.0
Apr 2024,Aggregator Commission,LTP,3.3
May 2024,Aggregator Commission,LTP,3.6
Jun 2024,Aggregator Commission,LTP,3.8
Jul 2024,Aggregator Commission,LTP,3.4
Aug 2024,Aggregator Commission,LTP,2.7
May 2025,Aggregator Commission,LTP,2.4
May 2024,Aggregator Commission,FSM,0.0
Jun 2024,Aggregator Commission,FSM,0.0
Jul 2024,Aggregator Commission,FSM,0.0
Aug 2024,Aggregator Commission,FSM,0.0
May 2025,Aggregator Commission,FSM,0.0
Apr 2024,Aggregator Commission,GSM,4.0
May 2024,Aggregator Commission,GSM,3.8
Jun 2024,Aggregator Commission,GSM,3.8
Jul 2024,Aggregator Commission,GSM,3.3
Aug 2024,Aggregator Commission,GSM,3.3
May 2025,Aggregator Commission,GSM,4.7
Apr 2024,Aggregator Commission,PPM,2.7
May 2024,Aggregator Commission,PPM,3.4
Jun 2024,Aggregator Commission,PPM,3.1
Jul 2024,Aggregator Commission,PPM,3.2
Aug 2024,Aggregator Commission,PPM,3.1
May 2025,Aggregator Commission,PPM,3.4
Apr 2024,Aggregator Commission,FLM,4.7
May 2024,Aggregator Commission,FLM,4.7
Jun 2024,Aggregator Commission,FLM,4.6
Jul 2024,Aggregator Commission,FLM,4.5
Aug 2024,Aggregator Commission,FLM,4.4
May 2025,Aggregator Commission,FLM,4.8
Apr 2024,Aggregator Commission,FDN,11.0
May 2024,Aggregator Commission,FDN,10.7
Jun 2024,Aggregator Commission,FDN,9.3
Jul 2024,Aggregator Commission,FDN,9.5
Aug 2024,Aggregator Commission,FDN,10.2
May 2025,Aggregator Commission,FDN,12.7
Apr 2024,Aggregator Commission,DTK,5.5
May 2024,Aggregator Commission,DTK,6.1
Jun 2024,Aggregator Commission,DTK,6.9
Jul 2024,Aggregator Commission,DTK,6.7
Aug 2024,Aggregator Commission,DTK,6.6
May 2025,Aggregator Commission,DTK,6.7
Apr 2024,Aggregator Commission,AKA,3.4
May 2024,Aggregator Commission,AKA,3.0
Jun 2024,Aggregator Commission,AKA,3.3
Jul 2024,Aggregator Commission,AKA,3.6
Aug 2024,Aggregator Commission,AKA,3.6
May 2025,Aggregator Commission,AKA,4.6
Apr 2024,Aggregator Commission,HIM,2.5
May 2024,Aggregator Commission,HIM,2.5
Jun 2024,Aggregator Commission,HIM,2.3
Jul 2024,Aggregator Commission,HIM,2.4
Aug 2024,Aggregator Commission,HIM,2.7
May 2025,Aggregator Commission,HIM,3.4
Apr 2024,Aggregator Commission,SMR,7.7
May 2024,Aggregator Commission,SMR,8.5
Jun 2024,Aggregator Commission,SMR,9.5
Jul 2024,Aggregator Commission,SMR,10.0
Aug 2024,Aggregator Commission,SMR,11.0
May 2025,Aggregator Commission,SMR,14.2
Apr 2024,Aggregator Commission,DLP,1.4
May 2024,Aggregator Commission,DLP,1.3
Jun 2024,Aggregator Commission,DLP,1.2
Jul 2024,Aggregator Commission,DLP,1.5
Aug 2024,Aggregator Commission,DLP,1.4
May 2025,Aggregator Commission,DLP,0.0
Apr 2024,Aggregator Commission,EXA,3.2
May 2024,Aggregator Commission,EXA,2.6
Jun 2024,Aggregator Commission,EXA,3.4
Jul 2024,Aggregator Commission,EXA,3.8
Aug 2024,Aggregator Commission,EXA,4.2
May 2025,Aggregator Commission,EXA,0.0
Apr 2024,Aggregator Commission,VRA,2.2
May 2024,Aggregator Commission,VRA,2.9
Jun 2024,Aggregator Commission,VRA,2.7
Jul 2024,Aggregator Commission,VRA,2.6
Aug 2024,Aggregator Commission,VRA,2.9
May 2025,Aggregator Commission,VRA,3.2
Apr 2024,Aggregator Commission,CPM,0.9
May 2024,Aggregator Commission,CPM,1.0
Jun 2024,Aggregator Commission,CPM,0.6
Jul 2024,Aggregator Commission,CPM,0.7
Aug 2024,Aggregator Commission,CPM,0.6
May 2025,Aggregator Commission,CPM,0.5
Apr 2024,Aggregator Commission,KTP,3.9
May 2024,Aggregator Commission,KTP,4.9
Jun 2024,Aggregator Commission,KTP,4.7
Jul 2024,Aggregator Commission,KTP,4.8
Aug 2024,Aggregator Commission,KTP,5.2
May 2025,Aggregator Commission,KTP,6.0
Apr 2024,Aggregator Commission,CAR,1.1
May 2024,Aggregator Commission,CAR,1.0
Jun 2024,Aggregator Commission,CAR,1.0
Jul 2024,Aggregator Commission,CAR,1.0
Aug 2024,Aggregator Commission,CAR,1.0
May 2025,Aggregator Commission,CAR,1.4
Apr 2024,Aggregator Commission,VEL,3.3
May 2024,Aggregator Commission,VEL,3.7
Jun 2024,Aggregator Commission,VEL,4.2
Jul 2024,Aggregator Commission,VEL,4.5
Aug 2024,Aggregator Commission,VEL,4.9
May 2025,Aggregator Commission,VEL,6.0
May 2024,Aggregator Commission,PRM,0.0
Jun 2024,Aggregator Commission,PRM,0.0
